2017-12-09, 3
2015-09-12, 10
2015-02-20, 24
2017-05-06, 5
2016-10-28, 33
2015-06-27, 5
2015-07-02, 8
2017-11-24, 5
2016-03-28, 6
2015-05-14, 5
2017-04-11, 28
2016-06-09, 40
2017-11-30, 15
2017-10-24, 19
2015-03-21, 11
2015-12-09, 22
2016-12-25, 1
2016-09-08, 25
2015-03-18, 14
2017-03-17, 36
2017-05-17, 23
2017-09-30, 2
2016-02-14, 11
2015-07-24, 10
2015-07-09, 6
2016-01-11, 14
2015-02-27, 12
2016-01-16, 11
2017-05-08, 22
2015-06-01, 5
2017-02-21, 12
2015-12-10, 17
2016-05-07, 12
2015-10-16, 13
2015-05-21, 9
2015-04-09, 12
2016-07-10, 1
2015-08-22, 3
2015-03-31, 6
2015-08-16, 2
2017-09-29, 23
2017-11-16, 8
2016-12-07, 24
2015-07-21, 4
2015-06-22, 1
2017-10-23, 14
2017-10-16, 24
2015-11-13, 9
2016-11-19, 3
2017-02-03, 32
2017-10-07, 8
2015-08-21, 10
2016-07-22, 17
2015-05-15, 5
2017-01-02, 5
2016-12-16, 10
2015-10-23, 15
2017-09-08, 19
2017-05-16, 27
2016-01-14, 27
2016-04-03, 6
2016-11-12, 5
2016-12-12, 12
2017-03-28, 22
2015-04-13, 4
2017-12-16, 14
2017-02-15, 55
2017-12-20, 15
2015-11-18, 18
2017-12-01, 20
2015-12-20, 2
2016-09-23, 13
2015-11-06, 8
2018-01-03, 14
2015-06-05, 7
2016-04-14, 19
2017-11-17, 9
2017-12-03, 1
2015-05-05, 8
2017-09-07, 27
2016-01-24, 7
2015-08-04, 16
2015-05-06, 6
2017-01-30, 24
2015-09-06, 1
2017-03-29, 26
2015-06-06, 4
2015-02-11, 21
2017-06-12, 11
2015-02-06, 19
2016-11-20, 3
2015-08-27, 13
2017-05-01, 17
2017-03-21, 20
2016-12-11, 1
2015-11-15, 2
2015-07-30, 7
2015-11-01, 2
2017-08-27, 3
2017-02-04, 11
2015-02-17, 7
2016-07-15, 11
2016-07-01, 14
2016-09-21, 23
2015-05-09, 5
2015-08-24, 3
2017-03-31, 15
2017-01-09, 15
2017-05-30, 15
2016-01-25, 25
2016-01-10, 9
2017-11-10, 15
2016-06-21, 29
2015-04-11, 8
2015-12-03, 15
2017-05-28, 2
2016-12-21, 9
2016-06-02, 28
2016-12-28, 9
2017-04-29, 6
2017-03-07, 18
2016-12-26, 3
2015-04-12, 3
2016-09-04, 1
2015-12-05, 7
2015-09-09, 7
2017-04-10, 32
2017-10-03, 24
2018-01-02, 9
2017-09-22, 32
2016-07-25, 13
2015-11-02, 8
2015-12-06, 2
2017-09-21, 13
2015-12-26, 2
2016-02-18, 35
2017-05-23, 19
2017-08-05, 2
2016-06-16, 15
2016-12-27, 3
2015-03-19, 14
2016-05-10, 32
2017-08-29, 17
2016-07-30, 6
2017-05-22, 24
2016-02-24, 11
2016-01-05, 17
2016-09-12, 12
2015-09-26, 12
2016-08-14, 2
2015-11-04, 14
2017-10-26, 12
2017-08-18, 37
2016-08-22, 16
2015-02-12, 69
2016-11-05, 5
2015-09-29, 3
2015-04-23, 16
2016-05-09, 25
2017-01-06, 13
2017-08-24, 18
2016-04-08, 35
2016-04-11, 32
2017-10-10, 12
2017-03-22, 25
2015-06-15, 4
2016-12-05, 29
2015-09-01, 8
2018-01-25, 4
2017-07-19, 33
2016-04-01, 14
2015-11-03, 16
2017-05-21, 3
2017-01-28, 6
2017-08-23, 21
2016-10-20, 14
2016-07-12, 14
2016-01-17, 2
2016-03-31, 50
2016-05-13, 30
2016-05-24, 15
2016-03-25, 25
2015-05-22, 3
2016-08-09, 17
2018-01-17, 51
2016-06-18, 5
2015-07-28, 8
2016-06-26, 5
2016-05-12, 25
2017-07-16, 3
2016-05-01, 5
2017-10-31, 24
2016-09-30, 17
2016-07-28, 16
2015-05-30, 19
2016-08-25, 27
2016-04-20, 21
2017-06-30, 30
2017-02-02, 24
2016-02-25, 30
2017-10-19, 27
2016-07-21, 27
2015-03-15, 11
2015-02-25, 10
2017-05-10, 17
2017-03-25, 19
2015-02-01, 3
2015-12-17, 13
2017-11-25, 2
2016-02-13, 3
2015-05-26, 12
2016-01-26, 18
2017-07-18, 31
2017-03-20, 24
2015-07-22, 8
2015-10-19, 6
2015-03-01, 5
2016-10-31, 46
2016-02-05, 28
2016-11-29, 17
2015-05-11, 2
2015-05-27, 8
2016-02-12, 21
2017-06-02, 26
2016-09-17, 5
2015-05-12, 18
2017-09-02, 1
2016-02-16, 13
2016-12-23, 5
2015-10-30, 21
2016-10-11, 18
2017-11-22, 27
2015-10-07, 22
2017-12-02, 5
2015-11-25, 19
2016-03-23, 34
2016-02-08, 14
2015-12-31, 11
2015-11-09, 7
2016-01-04, 12
2018-01-24, 13
2016-05-19, 36
2016-11-28, 13
2017-07-10, 32
2015-07-06, 2
2017-01-07, 4
2016-02-03, 21
2017-11-04, 4
2017-05-27, 8
2016-05-02, 23
2017-07-07, 25
2015-06-02, 4
2017-12-07, 11
2015-11-07, 6
2015-11-22, 1
2016-12-13, 17
2015-04-28, 22
2015-12-01, 4
2015-07-19, 4
2017-09-27, 38
2015-11-05, 20
2017-09-10, 6
2016-10-05, 9
2017-12-19, 7
2017-04-18, 31
2016-07-08, 18
2018-01-04, 16
2017-02-23, 31
2016-09-28, 13
2016-04-22, 35
2016-08-15, 8
2017-12-27, 4
2017-05-11, 19
2017-10-05, 10
2017-04-13, 23
2016-12-10, 14
2015-11-12, 22
2017-07-06, 22
2016-06-07, 39
2016-08-30, 25
2016-12-19, 10
2017-04-01, 20
