2015-01-08, 5
2009-01-01, 3
2014-01-16, 4
2014-10-12, 1
2011-04-21, 7
2008-12-30, 5
2012-08-22, 9
2012-01-15, 1
2014-02-02, 3
2012-11-26, 5
2015-06-04, 1
2014-01-04, 2
2015-12-10, 2
2014-06-09, 2
2013-03-19, 6
2012-01-25, 5
2013-01-07, 8
2015-04-28, 8
2011-04-19, 3
2014-01-22, 10
2014-06-24, 8
2011-01-20, 5
2012-12-19, 21
2011-07-07, 10
2015-01-10, 1
2012-05-24, 9
2017-08-09, 3
2013-05-19, 1
2013-07-03, 6
2016-08-24, 2
2014-04-28, 2
2016-08-06, 2
2014-10-22, 3
2016-02-15, 1
2012-02-11, 1
2013-05-04, 4
2012-07-10, 10
2012-06-15, 4
2013-07-22, 5
2011-07-23, 3
2010-12-23, 1
2014-04-25, 6
2017-03-31, 1
2013-10-05, 5
2011-05-20, 1
2014-07-22, 5
2017-05-05, 8
2014-12-30, 9
2010-10-27, 1
2015-03-30, 2
2015-01-31, 1
2015-04-29, 2
2015-05-05, 2
2016-09-05, 2
2013-01-23, 10
2012-01-11, 2
2016-11-21, 1
2017-04-28, 8
2015-09-17, 8
2011-10-30, 1
2010-10-25, 2
2013-01-13, 5
2011-12-31, 1
2012-08-15, 3
2017-08-17, 1
2010-11-02, 2
2015-06-19, 3
2012-05-05, 9
2009-03-20, 2
2017-01-21, 15
2012-10-27, 6
2012-03-03, 3
2015-11-25, 17
2012-06-24, 1
2011-08-06, 3
2014-05-30, 13
2017-09-23, 1
2011-09-07, 1
2012-08-19, 4
2018-01-07, 2
2014-07-07, 1
2011-06-05, 9
2017-03-05, 1
2014-02-16, 1
2013-03-12, 5
2013-03-24, 1
2012-08-27, 12
2015-07-13, 5
2014-10-26, 2
2015-01-13, 4
2012-01-06, 2
2015-12-22, 3
2015-03-23, 1
2012-12-11, 2
2012-05-15, 7
2014-07-16, 9
2013-12-30, 4
2015-12-26, 3
2012-04-03, 9
2017-03-09, 3
2012-01-02, 3
2013-04-08, 3
2010-08-06, 2
2015-07-23, 1
2013-09-26, 9
2014-08-16, 2
2016-12-18, 2
2014-12-16, 9
2014-10-25, 2
2015-12-01, 9
2013-10-10, 8
2016-06-15, 2
2015-07-07, 7
2012-11-15, 9
2017-02-25, 4
2012-09-12, 2
2015-11-30, 5
2010-12-02, 7
2012-01-17, 7
2013-11-02, 7
2016-05-04, 2
2011-09-10, 1
2010-08-12, 10
2012-06-04, 4
2013-02-27, 8
2011-02-21, 2
2013-02-02, 1
2013-09-04, 10
2012-11-29, 17
2015-10-27, 3
2016-06-02, 8
2017-01-09, 5
2012-01-23, 2
2012-02-10, 2
2013-01-18, 8
2008-11-01, 7
2011-06-19, 4
2017-04-12, 2
2013-04-30, 21
2010-11-16, 5
2012-07-22, 2
2011-09-17, 4
2011-07-24, 1
2011-06-08, 5
2013-05-31, 11
2016-06-21, 6
2011-09-22, 6
2016-05-19, 3
2012-05-02, 11
2017-12-23, 7
2014-11-08, 17
2016-12-20, 8
2013-01-24, 2
2016-04-18, 1
2015-06-17, 5
2012-02-05, 3
2014-08-21, 1
2012-09-22, 8
2017-12-16, 1
2015-07-15, 2
2014-09-22, 1
2014-05-22, 13
2015-08-03, 12
2015-10-02, 3
2013-02-22, 16
2013-01-26, 6
2014-11-26, 1
2013-07-18, 3
2012-04-11, 18
2012-01-09, 1
2016-06-26, 7
2017-05-01, 10
2012-03-31, 5
2011-05-02, 2
2016-07-15, 1
2014-12-08, 1
2012-07-29, 1
2012-05-03, 7
2015-04-10, 5
2012-08-25, 5
2017-03-23, 12
2011-04-08, 12
2015-07-24, 6
2017-02-26, 4
2014-05-17, 5
2013-10-18, 1
2010-11-20, 1
2017-03-14, 7
2013-06-23, 3
2014-04-30, 17
2010-10-26, 3
2017-06-07, 7
2013-03-17, 3
2011-12-14, 9
2017-07-25, 1
2016-04-01, 3
2012-02-09, 1
2011-04-22, 1
2012-07-19, 2
2011-09-12, 6
2017-06-08, 15
2013-01-03, 29
2015-03-04, 14
2014-06-20, 3
2013-08-22, 8
2015-07-10, 9
2011-03-04, 2
2014-01-30, 32
2017-03-03, 8
2013-07-26, 2
2012-03-04, 2
2014-09-25, 3
2013-04-29, 12
2013-03-06, 8
2012-11-06, 5
2013-07-17, 3
2012-03-26, 3
2016-12-29, 6
2017-09-28, 2
2011-12-21, 3
2015-09-27, 2
2014-12-23, 6
2015-07-29, 3
2011-12-15, 2
2015-04-01, 1
2014-03-03, 14
2012-06-13, 10
2016-06-14, 4
2013-01-02, 16
2012-07-06, 1
2013-11-27, 2
2016-11-18, 6
2015-04-15, 4
2010-10-08, 1
2012-05-31, 2
2018-01-04, 6
2015-06-25, 11
2014-08-13, 4
2011-06-28, 12
2015-09-23, 3
2015-12-16, 6
2012-05-27, 6
2010-12-04, 3
2013-01-09, 9
2014-11-22, 4
2016-05-09, 1
2014-09-26, 7
2013-09-17, 39
2011-08-10, 8
2014-03-04, 5
2014-12-14, 16
2016-02-22, 2
2013-08-04, 4
2014-11-20, 5
2013-12-27, 1
2015-08-30, 6
2013-12-08, 4
2015-02-18, 4
2011-05-06, 3
2011-10-29, 6
2017-10-29, 4
2011-07-25, 19
2016-12-27, 1
2011-06-01, 23
2013-03-15, 4
2012-07-31, 9
2018-01-02, 1
2012-12-20, 9
2014-04-01, 23
2016-02-11, 9
2013-09-09, 15
2009-01-03, 8
2015-02-14, 5
2016-01-25, 1
2014-07-15, 3
2012-02-02, 2
2017-02-24, 3
2015-02-25, 1
2011-05-08, 7
2013-03-29, 4
2012-04-12, 12
2014-04-22, 11
2016-02-25, 9
2010-05-04, 1
2012-02-21, 2
2015-07-08, 1
2013-01-17, 9
2014-06-14, 1
2015-09-30, 8
2014-11-07, 5
2014-05-12, 6
2013-03-08, 1
2017-06-13, 12
2018-01-18, 1
2013-05-18, 2
2011-04-26, 2
2017-09-01, 1
2014-09-15, 3
2013-07-19, 7
2012-03-23, 2
2011-10-24, 3
2009-06-05, 11
2013-07-12, 2
2011-04-27, 2
2012-08-23, 2
2012-02-07, 3
2013-08-24, 3
2013-03-26, 7
2015-04-14, 1
2014-09-10, 2
2013-09-25, 14
2017-10-07, 7
2012-03-22, 5
2014-01-21, 1
2015-12-15, 2
2008-11-18, 7
2017-07-12, 1
2016-10-12, 1
2013-01-21, 6
2012-12-07, 5
2016-10-03, 1
2011-12-18, 2
2014-04-20, 2
2016-02-16, 11
2015-11-13, 2
2012-06-21, 22
2012-03-09, 4
2016-12-25, 1
2012-09-11, 9
2017-11-22, 1
2012-10-30, 7
2016-02-26, 2
2013-01-31, 13
2013-06-26, 1
2011-08-12, 3
2011-07-12, 10
2015-05-24, 1
2010-12-17, 7
2011-01-10, 2
2017-11-14, 4
2014-05-18, 3
2015-04-13, 1
2011-03-29, 24
2011-08-09, 4
2015-09-21, 1
2013-07-23, 7
2011-02-02, 5
2013-03-09, 4
2014-06-03, 8
2011-07-05, 40
2012-12-26, 2
2014-08-26, 8
2017-12-31, 2
2011-07-22, 3
2017-02-27, 1
2016-05-03, 5
2014-12-03, 4
2014-12-07, 4
2014-11-30, 1
2011-11-06, 6
2015-02-15, 5
2012-09-13, 11
2013-09-13, 4
2015-03-03, 23
2015-08-18, 1
2011-06-06, 6
2013-09-28, 2
2011-10-13, 9
2010-09-08, 1
2012-02-25, 2
2017-07-03, 4
2016-06-19, 1
2015-01-05, 9
2012-09-20, 3
2013-06-24, 12
2014-05-13, 11
2011-03-23, 8
2013-07-11, 5
2011-09-16, 8
2012-06-05, 13
2011-06-29, 4
2016-09-29, 4
2011-04-04, 15
2012-06-18, 1
2016-04-22, 2
2017-02-21, 3
2016-03-22, 10
2015-02-06, 6
2015-08-26, 2
2016-08-12, 1
2012-01-18, 2
2016-12-19, 6
2014-12-28, 1
2014-04-26, 6
2014-01-15, 9
2013-05-01, 27
2012-12-21, 5
2013-05-23, 10
2012-06-28, 9
2012-11-08, 5
2014-09-04, 1
2012-11-10, 5
2011-05-10, 10
2017-12-15, 6
2011-06-02, 1
2015-09-11, 2
2016-06-16, 1
2013-03-23, 1
2013-09-16, 8
2011-05-11, 5
2015-06-23, 9
2011-05-04, 1
2015-12-02, 2
2015-10-29, 2
2013-05-20, 3
2013-05-17, 5
2016-05-06, 2
2013-05-08, 2
2017-05-11, 2
2013-08-23, 1
2012-11-02, 9
2012-04-10, 5
2012-03-21, 9
2011-09-24, 1
2011-06-23, 4
2011-01-08, 6
2015-07-12, 8
2012-10-24, 7
2013-12-03, 9
2015-05-19, 2
2014-03-13, 1
2015-05-07, 1
2013-06-28, 2
2013-02-17, 1
2016-03-08, 11
2011-09-04, 2
2012-05-09, 12
2013-08-10, 2
2017-10-19, 1
2016-08-17, 4
2015-12-06, 3
2014-09-05, 3
2014-09-03, 5
2017-09-15, 6
2015-07-09, 1
2013-07-27, 1
2013-03-14, 5
2017-07-14, 1
2013-05-26, 2
2013-09-23, 1
2012-01-13, 2
2014-12-12, 2
2012-02-13, 6
2016-12-31, 2
2012-09-24, 8
2016-09-09, 1
2013-09-22, 6
2011-03-21, 2
2015-05-04, 21
2015-06-03, 1
2015-09-05, 1
2017-01-27, 4
2014-05-29, 3
2012-05-06, 2
2011-03-24, 4
2013-04-23, 22
2015-08-14, 6
2012-08-30, 1
2012-10-22, 6
2014-08-14, 4
2013-12-01, 2
2011-08-17, 6
2012-12-15, 4
2016-01-16, 1
2013-05-22, 2
2009-03-18, 7
2015-09-04, 6
2016-07-23, 3
2013-06-03, 1
2017-03-01, 6
2014-08-27, 10
2012-05-18, 5
2017-06-10, 4
2012-05-01, 2
2015-09-08, 15
2013-01-30, 4
2014-11-18, 4
2017-03-15, 8
2012-02-28, 1
2012-09-25, 10
2016-10-02, 1
2012-08-24, 15
2012-04-16, 2
2011-08-26, 1
2017-07-05, 1
2013-03-11, 10
2013-06-11, 5
2013-10-26, 2
2011-08-24, 2
2014-08-31, 6
2017-01-23, 8
2014-05-09, 8
2013-05-24, 16
2017-03-02, 1
2015-07-26, 1
2012-12-16, 2
