2017-08-25, 1
2010-12-15, 3
2016-09-17, 1
2017-02-21, 1
2017-10-24, 3
2016-03-17, 2
2009-03-03, 2
2015-04-02, 14
2016-03-21, 3
2014-04-14, 3
2016-07-29, 18
2016-07-25, 16
2016-02-04, 8
2017-08-17, 11
2015-09-17, 2
2014-11-06, 2
2009-11-12, 1
2015-03-27, 2
2017-03-10, 18
2011-04-03, 3
2011-01-24, 1
2016-10-18, 1
2017-11-15, 17
2015-08-20, 8
2017-09-27, 3
2012-12-04, 4
2015-02-22, 7
2014-01-13, 6
2017-11-22, 3
2014-09-23, 3
2017-05-10, 1
2015-12-10, 5
2015-11-30, 2
2014-10-16, 1
2017-06-05, 2
2017-07-12, 2
2016-02-03, 3
2015-02-04, 8
2014-09-13, 1
2008-09-24, 2
2014-09-22, 2
2017-05-22, 1
2017-11-18, 1
2010-02-05, 2
2009-06-05, 4
2015-11-09, 7
2017-07-11, 2
2011-02-02, 2
2016-09-30, 4
2016-02-05, 3
2011-05-31, 1
2016-12-06, 5
2009-03-05, 9
2017-01-10, 3
2016-03-03, 2
2017-09-14, 6
2010-11-02, 2
2013-07-11, 3
2010-01-07, 3
2009-03-04, 2
2016-12-01, 3
2016-09-08, 11
2015-09-02, 1
2016-05-03, 3
2010-01-21, 1
2016-10-19, 1
2017-05-23, 7
2016-10-09, 2
2014-07-24, 1
2009-04-22, 5
2014-04-29, 1
2016-05-05, 2
2014-10-10, 3
2013-12-09, 1
2017-06-16, 7
2015-10-31, 1
2017-11-12, 4
2008-10-23, 2
2016-09-28, 6
2011-08-07, 3
2017-06-06, 8
2015-12-30, 2
2015-11-03, 5
2014-10-22, 2
2017-12-20, 11
2017-07-06, 1
2017-03-11, 2
2016-06-03, 6
2011-01-27, 5
2009-08-11, 3
2015-04-21, 1
2008-11-13, 1
2017-12-09, 3
2015-07-01, 3
2015-03-15, 1
2015-02-09, 7
2017-04-07, 2
2013-04-03, 3
2016-12-20, 5
2015-01-13, 23
2017-03-14, 5
2017-07-03, 1
2016-07-31, 1
2016-05-27, 7
2015-03-08, 1
2017-02-19, 1
2017-11-04, 1
2017-07-18, 8
2017-08-30, 3
2012-11-08, 1
2009-04-18, 5
2011-10-03, 1
2014-08-27, 2
2015-10-09, 3
2016-10-11, 2
2014-10-02, 4
2016-02-08, 2
2011-01-26, 1
2013-10-25, 4
2013-11-07, 2
2017-12-08, 6
2015-01-30, 1
2010-05-29, 2
2016-07-26, 13
2017-04-06, 5
2008-07-16, 2
2015-06-26, 7
2017-08-15, 11
2016-06-17, 4
2015-05-12, 12
2015-04-25, 1
2012-12-13, 1
2016-04-20, 13
2008-09-23, 2
2015-08-13, 8
2017-07-19, 14
2015-12-12, 2
2013-01-11, 2
2017-04-27, 3
2015-05-26, 22
2014-01-16, 2
2017-01-26, 3
2016-06-01, 4
2015-11-02, 6
2010-06-29, 4
2008-10-22, 6
2009-10-07, 1
2016-11-10, 4
2017-07-09, 1
2013-11-12, 3
2010-10-05, 2
2008-12-04, 1
2015-04-09, 3
2010-01-20, 2
2016-05-12, 6
2016-12-15, 2
2017-09-11, 4
2015-04-27, 6
2016-12-07, 7
2015-11-04, 4
2016-05-13, 7
2010-06-08, 1
2015-09-16, 2
2009-04-21, 1
2009-02-10, 2
2015-04-11, 1
2017-03-31, 6
2017-02-12, 1
2017-12-04, 6
2008-11-21, 1
2010-04-23, 1
2016-12-16, 4
2016-07-21, 3
2014-12-17, 1
2015-04-17, 8
2016-12-05, 2
2017-04-24, 4
2010-11-19, 1
2011-04-29, 3
2012-07-13, 1
2010-10-26, 1
2015-08-18, 1
2017-11-10, 10
2015-10-29, 8
2014-12-21, 2
2014-02-17, 3
2011-01-21, 1
2009-02-18, 1
2017-01-04, 3
2015-05-03, 2
2017-06-22, 4
2016-10-16, 1
2014-07-17, 2
2014-02-13, 2
2011-09-10, 6
2015-09-09, 4
2016-08-30, 8
2014-11-11, 9
2017-03-03, 3
2009-08-12, 1
2013-11-11, 1
2016-11-07, 1
2017-11-14, 4
2016-07-03, 2
2016-06-16, 8
2017-02-09, 1
2016-08-01, 5
2017-06-28, 15
2014-07-28, 1
2016-03-30, 7
2014-05-07, 95
2010-11-05, 9
2016-11-15, 5
2017-03-08, 4
2015-07-26, 1
2009-11-03, 4
2018-01-05, 4
2015-10-24, 3
2015-07-14, 11
2017-04-12, 1
2017-01-30, 3
2017-12-07, 13
2016-12-03, 3
2015-09-01, 7
2016-08-15, 5
2013-06-04, 1
2009-05-11, 1
2009-06-11, 2
2016-11-23, 4
2013-10-07, 1
2016-02-18, 25
2014-08-06, 2
2013-04-01, 2
2015-01-27, 3
2014-11-14, 2
2010-10-07, 1
2016-06-10, 4
2009-10-30, 1
2014-03-08, 1
2009-12-01, 1
2016-01-17, 1
2016-02-19, 5
2016-01-04, 1
2008-12-05, 2
2010-11-08, 1
2015-08-10, 6
2016-02-12, 2
2015-08-21, 7
2012-10-12, 1
2016-07-30, 1
2016-03-04, 6
2016-04-12, 1
2016-01-21, 5
2016-11-08, 1
2017-02-11, 2
2015-03-17, 1
2016-08-23, 4
2012-10-16, 6
2016-11-11, 4
2016-05-23, 2
2010-12-01, 5
2015-06-12, 16
2011-06-11, 7
2016-06-14, 2
2009-08-06, 3
2016-07-23, 2
2017-01-08, 1
2013-05-07, 6
2011-09-22, 1
2017-05-24, 3
2017-11-02, 3
2016-12-30, 1
2014-08-28, 9
2017-04-03, 6
2011-04-02, 1
2017-05-26, 1
2016-09-09, 7
2009-09-06, 2
2017-05-30, 7
2016-01-20, 3
2016-10-12, 3
2013-11-06, 1
2016-09-02, 12
2016-08-25, 4
2017-01-17, 1
2017-06-30, 1
2009-12-19, 1
2017-10-27, 1
2009-01-16, 4
2017-09-22, 3
2014-11-08, 3
2015-06-16, 3
2017-04-21, 2
2015-10-23, 1
2015-10-27, 2
2011-08-19, 1
2011-05-19, 6
2016-04-06, 5
2012-10-02, 1
2015-02-06, 5
2012-12-05, 10
2016-07-12, 4
2017-07-17, 7
2017-05-04, 7
2015-08-24, 2
2015-08-01, 3
2010-01-04, 5
2008-07-23, 1
2013-10-09, 6
2015-07-28, 6
2015-05-31, 3
2015-07-08, 1
2015-02-07, 13
2011-06-04, 3
2009-06-20, 1
2009-07-08, 1
2016-04-01, 12
2009-08-07, 3
2012-12-19, 2
2013-06-25, 3
2017-09-15, 3
2016-05-25, 2
2015-04-28, 20
2008-07-27, 1
2014-11-01, 1
2013-06-05, 1
2009-03-27, 1
2016-09-27, 1
2016-12-28, 2
2014-07-19, 1
2016-06-15, 2
2013-02-28, 1
2016-12-19, 4
2016-09-05, 1
2017-09-07, 1
2017-12-13, 19
2016-08-18, 2
2012-10-25, 1
2016-04-07, 7
2014-10-21, 3
2008-08-15, 10
2013-09-28, 6
2015-06-06, 8
2016-11-03, 5
2016-02-23, 2
2017-10-10, 2
2015-12-09, 5
2012-10-14, 9
2017-11-29, 4
2016-04-02, 2
2015-02-12, 1
2015-10-19, 3
2009-09-11, 1
2014-12-22, 1
2009-10-12, 2
2008-12-01, 1
2013-10-16, 11
2010-01-15, 1
2017-12-02, 1
2017-09-05, 4
2009-12-22, 8
2011-10-02, 3
2017-05-08, 6
2016-08-02, 4
2016-12-21, 3
2010-04-19, 1
2015-03-16, 4
2009-05-30, 3
2017-11-17, 3
2014-04-05, 1
2017-04-11, 4
2017-01-25, 4
2017-07-20, 2
2016-02-01, 2
2016-06-22, 4
2011-09-15, 1
2016-11-17, 2
2017-08-24, 4
2017-10-13, 2
2015-10-14, 2
2015-07-12, 2
2016-11-19, 1
2016-04-29, 10
2016-02-25, 4
2015-02-05, 6
2017-07-07, 1
2015-05-13, 23
2017-03-24, 1
2013-02-07, 1
2015-09-14, 1
2012-10-18, 1
2015-11-29, 1
2016-03-02, 14
2010-02-09, 1
2017-08-18, 9
2011-05-23, 1
2016-12-10, 1
2013-06-06, 4
2008-07-25, 1
2012-09-24, 1
2017-04-04, 3
2015-10-06, 7
2016-10-28, 2
2014-08-26, 1
2011-09-16, 11
2015-06-22, 1
2016-05-11, 17
2010-01-13, 1
2010-09-12, 1
2016-03-29, 6
2015-05-01, 11
2009-06-22, 1
2010-02-01, 2
2015-01-14, 3
2014-01-10, 3
2017-04-19, 5
2017-07-13, 5
2015-04-29, 14
2008-07-10, 1
2014-03-21, 4
2016-01-05, 9
2017-10-04, 1
2014-09-18, 3
2012-08-01, 1
2010-05-28, 1
2017-08-08, 3
2010-05-19, 6
2009-04-15, 1
2017-10-20, 2
2011-05-03, 2
2014-12-12, 6
2017-03-28, 6
2015-07-13, 3
2017-01-09, 1
2015-09-08, 2
2017-06-19, 6
2008-12-15, 2
2012-12-28, 1
2015-06-10, 7
2008-08-13, 2
2014-07-31, 3
2015-07-23, 1
2017-05-15, 1
2016-11-12, 2
2015-02-08, 2
2016-03-01, 2
2015-12-04, 2
2010-10-19, 1
2011-08-12, 4
2008-11-14, 1
2017-09-21, 5
2011-08-20, 1
2017-04-17, 1
2015-04-10, 8
2015-02-19, 3
2014-12-05, 3
2013-11-05, 1
2008-10-21, 2
2014-04-25, 4
2014-10-11, 1
2015-12-15, 4
2015-12-01, 1
2016-09-12, 4
2015-07-09, 15
2015-08-02, 5
2015-11-06, 5
2014-04-30, 2
2010-01-08, 4
2015-01-09, 1
2017-02-16, 1
2014-09-20, 2
2015-10-15, 5
2017-10-09, 2
2008-09-19, 1
2017-09-29, 2
2015-10-08, 4
2017-02-23, 6
2015-12-07, 5
2014-08-13, 3
2013-04-09, 2
2009-02-24, 1
2016-03-10, 1
2018-01-09, 1
2016-07-01, 6
2015-05-11, 2
2015-03-03, 2
2009-12-18, 7
2016-10-14, 1
2008-11-24, 3
2013-02-25, 2
2009-05-13, 1
2017-05-05, 5
2013-11-13, 1
2017-06-24, 2
2015-03-10, 2
2014-04-07, 1
2018-01-15, 1
2015-12-11, 1
2017-10-18, 16
2010-12-12, 2
2016-01-27, 1
2009-12-23, 7
2013-01-31, 1
2009-09-02, 2
2013-11-23, 2
2016-12-12, 5
2013-07-26, 4
2017-03-06, 6
2010-12-14, 3
2018-01-25, 2
2008-08-19, 1
2015-06-04, 7
2016-07-09, 2
2017-08-05, 1
2017-06-12, 3
2017-03-15, 12
2010-11-04, 1
2016-03-08, 5
2014-08-21, 79
2009-01-22, 1
2016-09-24, 6
2008-10-03, 1
2017-10-19, 3
2017-01-31, 1
2016-06-09, 1
2016-07-07, 7
2016-06-26, 1
2013-07-09, 5
2016-12-27, 3
2011-06-08, 5
2016-07-08, 3
2016-09-06, 5
2010-12-13, 2
2014-11-05, 4
2015-02-17, 3
2008-09-30, 5
2017-03-13, 5
2016-01-14, 1
2016-02-11, 8
2015-01-12, 2
2011-11-05, 1
2015-02-02, 8
2015-08-11, 3
2015-09-30, 3
2017-12-01, 5
2009-04-27, 1
2011-04-30, 1
2017-08-07, 8
2017-06-21, 4
2015-07-31, 12
2016-12-09, 12
2013-07-29, 3
2012-05-16, 1
2016-06-30, 3
2012-04-10, 1
2015-12-22, 1
2015-10-16, 7
2010-07-08, 2
2017-02-01, 2
2014-12-02, 7
2012-06-04, 3
2013-09-23, 1
2015-11-19, 9
2016-10-26, 6
2011-07-14, 11
2016-05-06, 12
2009-05-28, 3
2015-09-15, 4
2015-12-14, 4
2016-06-28, 5
2014-10-09, 9
2009-08-14, 1
2008-11-25, 1
2014-10-08, 2
2017-08-09, 1
2017-03-02, 5
2016-12-13, 9
2009-11-02, 1
2017-11-13, 10
2010-01-28, 1
2016-01-06, 4
2011-02-07, 1
2015-06-18, 11
2015-01-06, 1
2017-07-26, 7
2015-01-29, 1
2016-03-18, 1
2014-08-02, 1
2017-10-06, 2
2016-09-23, 21
2014-11-19, 1
2015-10-22, 6
2017-03-20, 5
2014-07-14, 3
2015-06-14, 1
2012-12-15, 2
2016-06-27, 2
2015-06-02, 11
2008-08-27, 1
2015-04-08, 11
2016-07-22, 9
2010-11-09, 2
2015-10-01, 5
2015-06-03, 6
2016-11-04, 6
2013-03-01, 1
2014-07-29, 1
2015-08-22, 8
2012-08-14, 3
2017-02-14, 3
2014-11-20, 5
2011-09-20, 3
2014-08-07, 4
2017-12-06, 8
2016-04-22, 4
2016-04-11, 3
2015-06-25, 9
2017-12-12, 7
2015-08-06, 4
2015-08-25, 8
2017-03-22, 2
2016-06-29, 3
2013-08-09, 2
2015-05-23, 3
2010-07-27, 2
2017-05-13, 2
2016-02-02, 2
2018-01-04, 1
2017-12-21, 4
2009-07-31, 2
2017-01-13, 2
2014-03-22, 6
2016-04-08, 2
2017-03-01, 7
2017-03-30, 3
2015-07-22, 10
2015-08-03, 17
2016-07-24, 2
2015-12-28, 3
2013-04-04, 4
2013-04-02, 1
2013-07-23, 4
2013-08-13, 4
2015-04-14, 1
2017-02-24, 5
2017-05-06, 1
2009-05-06, 5
2017-09-12, 8
2017-09-25, 2
2013-11-21, 2
2008-10-02, 1
2016-07-10, 2
2015-11-05, 7
2014-12-13, 6
2013-10-11, 5
2017-10-25, 1
2016-11-14, 9
2010-12-21, 2
2016-04-05, 5
2016-01-19, 2
2017-02-15, 5
2015-12-21, 11
2009-04-23, 1
2014-08-12, 2
2016-09-16, 4
2013-09-24, 9
2013-04-29, 1
2015-08-23, 1
2013-09-17, 1
2009-12-24, 1
