2015-07-16, 1
2014-08-18, 1
2017-02-03, 2
2012-08-17, 3
2015-11-14, 1
2016-09-20, 2
2014-06-13, 2
2013-11-15, 1
2012-12-31, 1
2015-05-09, 1
2016-06-01, 2
2012-07-14, 4
2012-07-15, 5
2017-03-02, 6
2016-01-06, 1
2015-07-21, 2
2016-05-06, 5
2013-10-08, 4
2013-05-08, 2
2016-05-09, 3
2012-08-03, 2
2013-09-25, 1
2015-04-10, 3
2015-08-18, 5
2013-08-21, 1
2012-07-31, 3
2015-01-29, 2
2017-02-06, 2
2013-11-26, 3
2013-01-09, 4
2016-08-09, 1
2014-10-30, 2
2013-11-11, 2
2012-04-13, 1
2012-04-09, 2
2016-06-27, 1
2013-07-20, 1
2014-08-11, 1
2012-11-09, 2
2014-02-18, 1
2016-06-08, 2
2012-07-12, 4
2013-05-10, 4
2012-07-22, 1
2014-08-27, 5
2014-08-29, 4
2015-10-13, 2
2013-04-27, 2
2015-07-23, 1
2013-07-18, 1
2013-01-22, 2
2014-03-26, 1
2013-03-04, 2
2016-10-27, 3
2013-04-04, 1
2014-02-26, 2
2013-07-08, 6
2014-11-13, 1
2012-07-13, 3
2015-08-19, 10
2012-10-05, 8
2015-04-21, 1
2014-04-03, 3
2012-07-26, 4
2013-01-25, 2
2012-07-11, 2
2012-10-12, 1
2015-11-12, 1
2014-02-25, 2
2015-12-08, 3
2014-03-18, 1
2015-07-20, 1
2015-07-06, 1
2012-09-24, 2
2015-04-02, 1
2015-12-28, 1
2012-07-27, 6
2013-10-18, 3
2013-01-04, 4
2013-03-01, 1
2015-07-17, 1
2013-02-28, 1
2013-08-12, 2
2015-11-11, 1
2013-06-04, 2
2015-08-20, 4
2013-05-28, 1
2015-04-14, 1
2013-05-13, 1
2013-01-02, 2
2013-09-15, 5
2013-12-04, 6
2015-11-19, 1
2012-09-05, 8
2016-03-30, 2
2012-07-30, 5
2013-01-12, 2
2015-11-10, 3
2013-07-02, 1
2013-06-13, 5
2013-08-09, 2
2016-06-29, 1
2016-08-30, 1
2013-08-11, 4
2012-07-21, 1
2015-11-25, 1
2012-10-23, 2
2017-08-24, 3
2013-06-07, 1
2012-07-17, 4
2013-09-14, 37
2016-01-22, 1
2015-12-07, 1
2012-07-10, 2
2016-06-13, 1
2016-03-16, 1
2015-10-21, 1
2016-09-14, 1
2016-12-14, 1
2013-07-11, 1
2012-08-13, 2
2013-07-10, 1
2013-07-16, 1
2014-01-07, 6
2015-08-15, 1
2014-05-23, 3
2016-01-21, 2
2015-12-11, 1
2012-08-31, 4
2012-07-08, 6
2013-10-30, 1
2016-10-19, 4
2016-02-14, 1
2013-07-12, 1
2013-04-11, 4
2012-08-21, 4
2013-07-03, 1
2014-04-04, 1
2014-11-11, 1
2013-02-05, 2
2013-12-02, 4
2012-12-12, 1
2013-08-19, 3
2012-08-14, 1
2013-04-09, 2
2014-04-17, 1
2013-01-10, 1
2014-03-17, 2
2016-11-18, 2
2013-08-08, 1
2013-09-13, 58
2012-11-23, 3
2012-08-02, 1
2012-12-14, 6
2014-01-13, 2
2016-05-13, 1
2013-11-27, 2
2016-02-05, 1
2013-12-03, 3
2016-06-03, 2
2016-05-17, 1
2013-05-29, 3
2015-12-04, 4
2016-01-04, 4
2012-11-16, 1
2012-08-27, 5
2015-11-02, 1
2013-04-12, 2
2012-12-02, 3
2012-07-16, 3
2016-05-28, 1
2015-11-16, 1
2015-08-11, 3
2012-04-02, 1
2013-06-10, 3
2015-04-18, 1
2015-11-18, 1
2015-08-17, 2
2012-08-16, 5
2016-06-23, 1
2012-07-25, 2
2017-06-06, 1
2015-09-08, 3
2016-05-16, 1
2013-07-28, 30
2012-07-20, 4
2012-07-18, 5
2016-12-13, 1
2013-07-05, 2
2016-08-02, 2
2012-03-18, 1
2014-10-13, 3
2016-02-09, 1
2014-08-21, 1
2015-12-13, 1
2013-09-27, 7
2016-03-04, 8
2013-01-11, 9
2016-03-25, 1
2012-08-23, 5
2016-03-07, 3
2016-02-23, 1
2013-03-13, 2
2014-03-07, 2
2015-11-03, 1
2013-02-14, 2
2016-06-24, 1
2016-03-15, 2
2012-08-15, 3
2013-09-30, 16
2012-12-01, 1
2013-08-16, 1
2013-09-26, 1
2014-01-08, 1
2012-10-16, 1
2012-12-04, 1
2012-07-06, 3
2013-06-11, 2
2016-02-22, 2
2013-07-17, 2
2013-01-03, 1
2012-10-11, 1
2016-08-29, 1
2015-12-03, 2
2014-04-02, 1
2013-02-06, 2
2014-12-14, 1
2016-01-28, 1
2012-08-20, 2
2014-03-11, 3
2012-10-30, 1
2012-08-22, 9
2015-11-27, 2
2015-06-05, 1
2013-07-09, 2
2016-03-24, 2
2016-10-28, 4
2015-11-30, 1
2012-09-03, 2
2012-09-04, 3
2016-01-07, 4
2012-12-03, 1
2013-06-12, 2
2013-04-25, 2
2015-08-21, 1
2014-09-30, 3
2013-04-02, 3
2013-11-28, 1
2015-04-23, 3
2012-09-01, 7
2014-11-17, 2
2015-08-14, 1
2013-09-16, 8
2013-04-15, 4
2013-08-05, 1
2016-05-26, 1
2016-03-05, 3
2013-05-09, 2
2014-10-28, 3
2016-05-25, 1
2016-08-12, 6
2012-04-10, 2
2012-09-06, 1
2012-09-14, 5
2013-06-26, 1
2015-10-15, 1
2012-07-09, 3
2012-07-07, 7
