2016-09-08, 1
2016-01-20, 2
2015-02-23, 2
2016-09-27, 1
2015-01-23, 3
2015-05-15, 2
2016-09-03, 2
2015-03-13, 5
2015-03-30, 6
2015-03-23, 13
2015-02-20, 1
2016-08-18, 3
2015-01-28, 1
2015-03-10, 3
2015-06-16, 3
2015-04-02, 3
2015-02-24, 2
2015-03-17, 7
2015-02-18, 3
2015-01-06, 2
2015-05-13, 12
2015-03-27, 4
2015-01-22, 2
2016-07-28, 1
2015-06-18, 1
2016-01-19, 1
2015-04-15, 2
2015-07-20, 2
2015-03-11, 2
2015-05-12, 2
2015-01-14, 4
2015-03-19, 4
2015-01-12, 4
2016-06-29, 1
2015-03-04, 2
2014-12-31, 4
2015-01-09, 9
2015-07-21, 2
2015-07-27, 1
2015-12-12, 2
2015-03-12, 9
2015-03-09, 2
2015-06-17, 1
2015-03-24, 6
2015-10-15, 2
2015-06-01, 1
2015-03-28, 4
2016-03-18, 1
2016-01-16, 1
2015-01-10, 4
2016-07-22, 2
2015-08-21, 2
2015-01-05, 5
2015-03-25, 4
2015-07-16, 3
2016-03-21, 1
2015-06-23, 2
2015-03-06, 2
2016-08-10, 1
2017-06-16, 1
2015-02-28, 5
2015-03-18, 4
2015-07-28, 1
2015-03-31, 4
2015-05-20, 2
2015-05-26, 1
2015-02-17, 5
2015-02-19, 2
2015-01-13, 13
2015-02-10, 6
2015-03-05, 4
2015-02-07, 1
2015-02-27, 3
2017-07-08, 1
2016-03-31, 1
2017-07-05, 1
2015-04-21, 2
